pesticide_folder,file_name,readability_status
Chlorpyrifos,Functional_profiling_of_the_rhizospheric_Exiguobacterium_sp__for_dimethoate_degr.pdf,html_placeholder
Chlorpyrifos,Genome_Wide_Identification_of_P450_Genes_in_Chironomid__i_Propsilocerus_akamusi_.pdf,html_placeholder
Chlorpyrifos,Graphene_based_functional_electrochemical_sensors_for_the_detection_of_chlorpyri.pdf,html_placeholder
Chlorpyrifos,High_chlorpyrifos_resistance_in_Culex_pipiens_mosquitoes__strong_synergy_between.pdf,html_placeholder
Chlorpyrifos,Highly_sensitive_label_free_bio_interfacial_colorimetric_sensor_based_on_silk_fi.pdf,html_placeholder
Chlorpyrifos,Hydrochar_from_Agricultural_Waste_as_a_Biobased_Support_Matrix_Enhances_the_Bact.pdf,html_placeholder
Chlorpyrifos,Hydrolysis_and_Photolysis_Kinetics__and_Identification_of_Degradation_Products_o.pdf,html_placeholder
Chlorpyrifos,Identification_and_degradation_characteristics_of_Bacillus_cereus_strain_WD_2_is.pdf,html_placeholder
Chlorpyrifos,Imidacloprid_and_chlorpyrifos_insecticides_impair_migratory_ability_in_a_seed_ea.pdf,html_placeholder
Chlorpyrifos,Immobilized_cells_of_a_novel_bacterium_increased_the_degradation_of__i_N___i_met.pdf,html_placeholder
Chlorpyrifos,Impact_of_UV_B_Photoaging_on_Chlorpyrifos_Adsorption_by_PET_Microplastics__Insig.pdf,html_placeholder
Chlorpyrifos,Impact_of_sonolytic_ozonation__O_sub_3___sub_US__on_degradation_of_pesticide_res.pdf,html_placeholder
Chlorpyrifos,In_Vitro_and_Computational_Response_of_Differential_Catalysis_by__i_Phlebia_brev.pdf,html_placeholder
Chlorpyrifos,Induction_of_endocannabinoid_levels_in_juvenile_rat_brain_following_developmenta.pdf,html_placeholder
Chlorpyrifos,Influence_of__i_Bacillus_subtilis__i__and__i_Trichoderma_harzianum__i__on_Penthi.pdf,html_placeholder
Chlorpyrifos,Influence_of_a_Commercial_Biological_Fungicide_containing__i_Trichoderma_harzian.pdf,html_placeholder
Chlorpyrifos,Influence_of_chlorpyrifos_exposure_on_UVB_irradiation_induced_toxicity_in_human_.pdf,html_placeholder
Chlorpyrifos,Insights_into_the_enzymatic_degradation_of_DNA_expedited_by_typical_perfluoroalk.pdf,html_placeholder
Chlorpyrifos,Investigating_the_degradation_behavior_of_Cypermethrin__CYP__and_Chlorpyrifos__C.pdf,html_placeholder
Chlorpyrifos,Isolation_and_Molecular_Characterization_of_Novel_Chlorpyrifos_and_3_5_6_trichlo.pdf,html_placeholder
Chlorpyrifos,Isolation_and_characterization_of_organophosphorus_phosphatases_from__i_Bacillus.pdf,html_placeholder
Chlorpyrifos,LC_MSMS_based_screening_of_emerging_pollutant_degradation_by_different_peroxidas.pdf,html_placeholder
Chlorpyrifos,Laboratory_Studies_about_Microplastic_Aging_and_Its_Effects_on_the_Adsorption_of.pdf,html_placeholder
Chlorpyrifos,Laccases__Production__Expression_Regulation__and_Applications_in_Pharmaceutical_.pdf,html_placeholder
Chlorpyrifos,Ligninolytic_behavior_of_the_white_rot_fungus__i_Stereum_ostrea__i__under_influe.pdf,html_placeholder
Chlorpyrifos,Mechanism_and_kinetics_of_chlorpyrifos_co_metabolism_by_using_environment_restor.pdf,html_placeholder
Chlorpyrifos,Mechanism_and_toxicity_assessment_of_carbofuran_degradation_by_persulfate_based_.pdf,html_placeholder
Chlorpyrifos,Mechanisms_of_oxidative_response_during_biodegradation_of_malathion_by_S__oneide.pdf,html_placeholder
Chlorpyrifos,Metabolic_Profiling_and_Comparative_Proteomic_Insight_in_Respect_of_Amidases_dur.pdf,html_placeholder
Chlorpyrifos,Metabolome_wide_association_study_of_the_relationship_between_chlorpyrifos_expos.pdf,html_placeholder
Chlorpyrifos,Metagenomic_Functional_Potential_Predicts_Degradation_Rates_of_a_Model_Organopho.pdf,html_placeholder
Chlorpyrifos,Mice_treated_with_chlorpyrifos_or_chlorpyrifos_oxon_have_organophosphorylated_tu.pdf,html_placeholder
Chlorpyrifos,Microbial_Degradation_of_Naphthalene_and_Substituted_Naphthalenes__Metabolic_Div (1).pdf,html_placeholder
Chlorpyrifos,Microbial_Degradation_of_Naphthalene_and_Substituted_Naphthalenes__Metabolic_Div.pdf,html_placeholder
Chlorpyrifos,Microbial_changes_linked_to_the_accelerated_degradation_of_the_herbicide_atrazin.pdf,html_placeholder
Chlorpyrifos,Microbial_degradation_of_contaminants_of_emerging_concern__metabolic__genetic_an.pdf,html_placeholder
Chlorpyrifos,Mitochondrial_Gene_Expression_of_Three_Different_Dragonflies_Under_the_Stress_of.pdf,html_placeholder
Chlorpyrifos,Modifying_effects_of_vitamin_E_on_chlorpyrifos_toxicity_in_atlantic_salmon_.pdf,html_placeholder
Chlorpyrifos,Morpho_Functional_Alterations_in_the_Gills_of_a_Seawater_Teleost__the_Ornate_Wra.pdf,html_placeholder
Chlorpyrifos,Mycotoxin_Biodegradation_Ability_of_the_Cupriavidus_Genus_.pdf,html_placeholder
Chlorpyrifos,Nanocellulose_Based_Materials_for_Water_Treatment__Adsorption__Photocatalytic_De.pdf,html_placeholder
Chlorpyrifos,Nanoimages_show_disruption_of_tubulin_polymerization_by_chlorpyrifos_oxon__impli.pdf,html_placeholder
Chlorpyrifos,Nb_V__containing_saponite__A_versatile_clay_for_the_catalytic_degradation_of_the.pdf,html_placeholder
Chlorpyrifos,Novel_gene_clusters_and_metabolic_pathway_involved_in_3_5_6_trichloro_2_pyridino.pdf,html_placeholder
Chlorpyrifos,Numerical_Modeling_of_Groundwater_Pollution_by_Chlorpyrifos__Bromacil_and_Terbut.pdf,html_placeholder
Chlorpyrifos,Optimization_of_Growth_Conditions_for_Chlorpyrifos_Degrading_Bacteria_in_Farm_So.pdf,html_placeholder
Chlorpyrifos,Parkin_Protects_against_Oxygen_Glucose_Deprivation_Reperfusion_Insult_by_Promoti.pdf,html_placeholder
Chlorpyrifos,Persistence_and_dissipation_of_chlorpyrifos_in_Brassica_chinensis__lettuce__cele.pdf,html_placeholder
Chlorpyrifos,Persulfate_Based_Advanced_Oxidation_Process_for_Chlorpyrifos_Degradation__Mechan.pdf,html_placeholder
Chlorpyrifos,Pesticide_Residues__Glyphosate_Adsorption_and_Degradation_Characteristics_in_Eth.pdf,html_placeholder
Chlorpyrifos,Pharmacokinetics_and_pharmacodynamics_of_chlorpyrifos_in_adult_male_Long_Evans_r.pdf,html_placeholder
Chlorpyrifos,Photocatalytic_degradation_of_dimethoate_in_Bok_choy_using_cerium_doped_nano_tit.pdf,html_placeholder
Chlorpyrifos,Phytotoxicity_of_pesticides_mancozeb_and_chlorpyrifos__correlation_with_the_anti.pdf,html_placeholder
Chlorpyrifos,Presence_of_esterase_and_laccase_in_Bacillus_subtilis_facilitates_biodegradation.pdf,html_placeholder
Chlorpyrifos,Production_and_purification_of_laccase_by__i_Bacillus__i__sp__using_millet_husks.pdf,html_placeholder
Chlorpyrifos,Protective_effect_of_fisetin_against_subchronic_chlorpyrifos_induced_toxicity_on.pdf,html_placeholder
Chlorpyrifos,Purification_and_characterization_of_a_novel_chlorpyrifos_hydrolase_from_Cladosp.pdf,html_placeholder
Chlorpyrifos,Repeated_exposures_to_low_level_chlorpyrifos_results_in_impairments_in_sustained.pdf,html_placeholder
Chlorpyrifos,Review_of_the_existing_maximum_residue_levels_for_chlorpyrifos_according_to_Arti.pdf,html_placeholder
Chlorpyrifos,Review_of_the_existing_maximum_residue_levels_for_chlorpyrifos_methyl_according_.pdf,html_placeholder
Chlorpyrifos,Role_of_Insect_Gut_Microbiota_in_Pesticide_Degradation__A_Review_.pdf,html_placeholder
Chlorpyrifos,Role_of_intravenous_lipid_emulsion_therapy_and_packed_red_blood_cell_transfusion.pdf,html_placeholder
Chlorpyrifos,Simultaneous_biodegradation_of_λ_cyhalothrin_pesticide_and_Vicia_faba_growth_pro.pdf,html_placeholder
Chlorpyrifos,Single_and_Combined_Effects_of_Chlorpyrifos_and_Glyphosate_on_the_Brain_of_Commo.pdf,html_placeholder
Chlorpyrifos,Soil_bacteria_showing_a_potential_of_chlorpyrifos_degradation_and_plant_growth_e.pdf,html_placeholder
Chlorpyrifos,Soil_bacterial_and_fungal_community_successions_under_the_stress_of_chlorpyrifos.pdf,html_placeholder
Chlorpyrifos,Sonochemical_degradation_of_pesticides_in_aqueous_solution__investigation_on_the.pdf,html_placeholder
Chlorpyrifos,Sorption_Features_of_Polyurethane_Foam_Functionalized_with_Salicylate_for_Chlorp.pdf,html_placeholder
Chlorpyrifos,Special_Issue__Microbial_Biodegradation_and_Biotransformation__.pdf,html_placeholder
Chlorpyrifos,Specific_Effects_of_Chronic_Dietary_Exposure_to_Chlorpyrifos_on_Brain_Gene_Expre.pdf,html_placeholder
Chlorpyrifos,Subacute_developmental_exposure_of_zebrafish_to_the_organophosphate_pesticide_me.pdf,html_placeholder
Chlorpyrifos,Sustainable_indigenous_bio_mixture_for_restoration_the_soil_point_source_polluti.pdf,html_placeholder
Chlorpyrifos,The_Ameliorative_Effect_of__i_Litsea_martabanica__i___Kurz__Hook__f__Leaf_Water_.pdf,html_placeholder
Chlorpyrifos,The_Catalytic_Role_of_Superparamagnetic_Iron_Oxide_Nanoparticles_as_a_Support_Ma.pdf,html_placeholder
Chlorpyrifos,The_Enzymatic_Antioxidants_Activities_Changes_in_Water_Plants_Tissues_Exposed_to.pdf,html_placeholder
Chlorpyrifos,The_Genome_Analysis_of__i_Methylobacterium_populi__i__YC_XJ1_with_Diverse_Xenobi.pdf,html_placeholder
Chlorpyrifos,The_Simultaneous_Determination_of_Chlorpyrifos_Ethyl_and__Methyl_with_a_New_Form.pdf,html_placeholder
Chlorpyrifos,The_cannabinoid_receptor_antagonist_AM251_increases_paraoxon_and_chlorpyrifos_ox.pdf,html_placeholder
Chlorpyrifos,The_hepato__and_neuroprotective_effect_of_gold_Casuarina_equisetifolia_bark_nano.pdf,html_placeholder
Chlorpyrifos,The_impact_of_novel_bacterial_strains_and_their_consortium_on_diflufenican_degra.pdf,html_placeholder
Chlorpyrifos,Toxic_effects_of_chlorpyrifos_on_the_growth__hematology__and_different_organs_hi.pdf,html_placeholder
Chlorpyrifos,Toxicity_assessment_of_chlorpyrifos_degrading_fungal_bio_composites_and_their_en.pdf,html_placeholder
Chlorpyrifos,Toxicity_evaluation_and_degradation_of_cypermethrin_contaminated_soil_using_bioc.pdf,html_placeholder
Chlorpyrifos,Variability_in_the_dynamics_of_mortality_and_immobility_responses_of_freshwater_.pdf,html_placeholder
Chlorpyrifos,Variation_in_elemental_composition_as_influenced_by_chlorpyrifos_application_in_.pdf,html_placeholder
Chlorpyrifos,Zn_sup_2___sup__and_Cd_sup_2___sup__assisted_photo_catalytic_degradation_of_chlo.pdf,html_placeholder
Chlorpyrifos-Methyl,A_Comprehensive_Review_of_Multifunctional_Nanozymes_for_Degradation_and_Detectio.pdf,html_placeholder
Chlorpyrifos-Methyl,A_Novel_Organophosphorus_Acid_Anhydrolase_from_Deep_Sea_Sediment_with_High_Degra.pdf,html_placeholder
Chlorpyrifos-Methyl,A_review_on_WO_sub_3__sub__photocatalysis_used_for_wastewater_treatment_and_pest.pdf,html_placeholder
Chlorpyrifos-Methyl,Adsorption_and_Photocatalytic_Degradation_of_Pesticides_into_Nanocomposites__A_R.pdf,html_placeholder
Chlorpyrifos-Methyl,Application_of_Fe_MOFs_in_Photodegradation_and_Removal_of_Air_and_Water_Pollutan.pdf,html_placeholder
Chlorpyrifos-Methyl,Biodegradation_of_monocrotophos__cypermethrin___fipronil_by__i_Proteus_myxofacie.pdf,html_placeholder
Chlorpyrifos-Methyl,Biodegradation_of_nitenpyram__neonicotinoid_insecticide__by_endophytic_bacterium.pdf,html_placeholder
Chlorpyrifos-Methyl,Biodegradation_of_phenmedipham_by_novel__i_Ochrobactrum_anthropi__i__NC_1_.pdf,html_placeholder
Chlorpyrifos-Methyl,Biotransformation_of_Chlorpyrifos__i_Shewanella_oneidensis__i__MR_1_in_the_Prese.pdf,html_placeholder
Chlorpyrifos-Methyl,Characteristics_of_Aflatoxin_B_sub_1__sub__Degradation_by__i_Stenotrophomonas_ac.pdf,html_placeholder
Chlorpyrifos-Methyl,Chemotaxis_and_degradation_of_organophosphate_compound_by_a_novel_moderately_the.pdf,html_placeholder
Chlorpyrifos-Methyl,Chlorpyrifos-methyl_10.1590_0001-3765201920180694.pdf,pdf_header
Chlorpyrifos-Methyl,Constructing_Direct_Z_Scheme_Y2TmSbO7_GdYBiNbO7_Heterojunction_Photocatalyst_wit.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_insight_of_organophosphate_pesticide_chlorpyrifos_through_novel_inte.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_kinetics_and_physiological_studies_of_organophosphates_degrading_mic.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_of_3_phenoxybenzoic_acid_by_a_Bacillus_sp_.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_of_Acephate_and_Its_Intermediate_Methamidophos__Mechanisms_and_Bioch.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_of_Butylated_Hydroxyanisole_by_the_Combined_Use_of_Peroxymonosulfate.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_of_Organophosphorus_and_Pyrethroid_Insecticides_in_Beverages__Implic.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_of_Pesticides_Using_Semiconducting_and_Tetrapyrrolic_Macrocyclic_Pho.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_of_Xenobiotic_Pollutants__An_Environmentally_Sustainable_Approach_.pdf,html_placeholder
Chlorpyrifos-Methyl,Degradation_strategies_of_pesticide_residue__From_chemicals_to_synthetic_biology.pdf,html_placeholder
Chlorpyrifos-Methyl,Developing_a_Multi_Spectral_NIR_LED_Based_Instrument_for_the_Detection_of_Pestic.pdf,html_placeholder
Chlorpyrifos-Methyl,Development_of_a_UPLC_MS_MS_method_for_pesticide_analysis_in_paddy_water_and_eva.pdf,html_placeholder
Chlorpyrifos-Methyl,Effect_of_TiO_sub_2__sub__Fe_sub_2__sub_O_sub_3__sub__nanopowder_synthesis_metho.pdf,html_placeholder
Chlorpyrifos-Methyl,Efficient_Knocking_Out_of_the_Organophosphorus_Insecticides_Degradation_Gene__i_.pdf,html_placeholder
Chlorpyrifos-Methyl,Efficient_Nucleophilic_Degradation_of_an_Organophosphorus_Pesticide__Diazinon__M.pdf,html_placeholder
Chlorpyrifos-Methyl,Efficient_biodegradation_of_acephate_by__i_Pseudomonas_pseudoalcaligenes__i__PS_.pdf,html_placeholder
Chlorpyrifos-Methyl,Engineering_Pseudomonas_putida_KT2440_for_simultaneous_degradation_of_carbofuran.pdf,html_placeholder
Chlorpyrifos-Methyl,Enhanced_Carbofuran_Degradation_Using_Immobilized_and_Free_Cells_of__i_Enterobac.pdf,html_placeholder
Chlorpyrifos-Methyl,Environmental_Occurrence__Toxicity_Concerns__and_Degradation_of_Diazinon_Using_a.pdf,html_placeholder
Chlorpyrifos-Methyl,Enzymatic_degradation_of_organophosphorus_insecticides_decreases_toxicity_in_pla.pdf,html_placeholder
Chlorpyrifos-Methyl,Exploring_the_potent_hydrolytic_activity_of_chitosan_cerium_complex_microspheres.pdf,html_placeholder
Chlorpyrifos-Methyl,Functional_profiling_of_the_rhizospheric_Exiguobacterium_sp__for_dimethoate_degr.pdf,html_placeholder
Chlorpyrifos-Methyl,Fungal_biodegradation_of_chlorinated_herbicides__an_overview_with_an_emphasis_on.pdf,html_placeholder
Chlorpyrifos-Methyl,Gut_microbial_degradation_of_organophosphate_insecticides_induces_glucose_intole.pdf,html_placeholder
Chlorpyrifos-Methyl,Identification_and_degradation_characteristics_of_Bacillus_cereus_strain_WD_2_is.pdf,html_placeholder
Chlorpyrifos-Methyl,Immobilized_cells_of_a_novel_bacterium_increased_the_degradation_of__i_N___i_met.pdf,html_placeholder
Chlorpyrifos-Methyl,Influence_of__i_Bacillus_subtilis__i__and__i_Trichoderma_harzianum__i__on_Penthi.pdf,html_placeholder
Chlorpyrifos-Methyl,Influence_of_a_Commercial_Biological_Fungicide_containing__i_Trichoderma_harzian.pdf,html_placeholder
Chlorpyrifos-Methyl,Influence_of_environmental_factors_on_biodegradation_of_quinalphos_by__i_Bacillu.pdf,html_placeholder
Chlorpyrifos-Methyl,Insight_Into_Microbial_Applications_for_the_Biodegradation_of_Pyrethroid_Insecti (1).pdf,html_placeholder
Chlorpyrifos-Methyl,Insight_Into_Microbial_Applications_for_the_Biodegradation_of_Pyrethroid_Insecti.pdf,html_placeholder
Chlorpyrifos-Methyl,Insights_into_the_enzymatic_degradation_of_DNA_expedited_by_typical_perfluoroalk (1).pdf,html_placeholder
Chlorpyrifos-Methyl,Insights_into_the_enzymatic_degradation_of_DNA_expedited_by_typical_perfluoroalk.pdf,html_placeholder
Chlorpyrifos-Methyl,Lignin_degradation_and_nutrient_cycling_by_white_rot_fungi_under_the_influence_o.pdf,html_placeholder
Chlorpyrifos-Methyl,Mechanism_and_toxicity_assessment_of_carbofuran_degradation_by_persulfate_based_.pdf,html_placeholder
Chlorpyrifos-Methyl,Mechanisms_of_oxidative_response_during_biodegradation_of_malathion_by_S__oneide.pdf,html_placeholder
Chlorpyrifos-Methyl,Mesoporous_cerium_oxide_for_fast_degradation_of_aryl_organophosphate_flame_retar.pdf,html_placeholder
Chlorpyrifos-Methyl,Metabolic_Profiling_and_Comparative_Proteomic_Insight_in_Respect_of_Amidases_dur.pdf,html_placeholder
Chlorpyrifos-Methyl,Microbial_Degradation_of_Naphthalene_and_Substituted_Naphthalenes__Metabolic_Div.pdf,html_placeholder
Chlorpyrifos-Methyl,Microbial_Degradation_of_Pesticide_Residues_and_an_Emphasis_on_the_Degradation_o.pdf,html_placeholder
Chlorpyrifos-Methyl,Microbial_degradation_of_contaminants_of_emerging_concern__metabolic__genetic_an.pdf,html_placeholder
Chlorpyrifos-Methyl,Microbial_degradation_of_halogenated_aromatics__molecular_mechanisms_and_enzymat.pdf,html_placeholder
Chlorpyrifos-Methyl,Microbiology_and_Biochemistry_of_Pesticides_Biodegradation_.pdf,html_placeholder
Chlorpyrifos-Methyl,Organophosphorus_pesticide_degradation_product_in_vitro_metabolic_stability_and_.pdf,html_placeholder
Chlorpyrifos-Methyl,Persulfate_Based_Advanced_Oxidation_Process_for_Chlorpyrifos_Degradation__Mechan.pdf,html_placeholder
Chlorpyrifos-Methyl,Pesticide_Residues__Glyphosate_Adsorption_and_Degradation_Characteristics_in_Eth.pdf,html_placeholder
Chlorpyrifos-Methyl,Pesticide_Use_and_Degradation_Strategies__Food_Safety__Challenges_and_Perspectiv.pdf,html_placeholder
Chlorpyrifos-Methyl,Photodegradation_of_pesticides_using_compound_specific_isotope_analysis__CSIA___.pdf,html_placeholder
Chlorpyrifos-Methyl,Quantitative_Modeling_of_the_Degradation_of_Pesticide_Residues_in_Wheat_Flour_Su.pdf,html_placeholder
Chlorpyrifos-Methyl,Rapid_Biodegradation_of_the_Organophosphorus_Insecticide_Chlorpyrifos_by__i_Cupr.pdf,html_placeholder
Chlorpyrifos-Methyl,Review_of_the_existing_maximum_residue_levels_for_chlorpyrifos_methyl_according_.pdf,html_placeholder
Chlorpyrifos-Methyl,Review_on_Performance_of__i_Aspergillus__i__and__i_Penicillium__i__Species_in_Bi.pdf,html_placeholder
Chlorpyrifos-Methyl,Screening_for__i_Lactobacillus_plantarum__i__Strains_That_Possess_Organophosphor.pdf,html_placeholder
Chlorpyrifos-Methyl,Simulation_Study_for_the_Degradation_of_Some_Insecticides_during_Different_Black.pdf,html_placeholder
Chlorpyrifos-Methyl,Special_Issue__Microbial_Biodegradation_and_Biotransformation__.pdf,html_placeholder
Chlorpyrifos-Methyl,Study_of_the_Photocatalytic_Degradation_of_Highly_Abundant_Pesticides_in_Agricul.pdf,html_placeholder
Chlorpyrifos-Methyl,The_Application_of_Multifunctional_Metal_Organic_Frameworks_for_the_Detection__A.pdf,html_placeholder
Chlorpyrifos-Methyl,The_ChpR_transcriptional_regulator_of__i_Sinorhizobium_meliloti__i__senses_3_5_6.pdf,html_placeholder
Chlorpyrifos-Methyl,The_degradation_of_residual_pesticides_and_the_quality_of_white_clover_silage_ar.pdf,html_placeholder
Chlorpyrifos-Methyl,The_impact_of_novel_bacterial_strains_and_their_consortium_on_diflufenican_degra.pdf,html_placeholder
Chlorpyrifos-Methyl,Toxicity_evaluation_and_degradation_of_cypermethrin_contaminated_soil_using_bioc.pdf,html_placeholder
Clethodim,Chiral_method_validation_and_stereoselective_degradation_of_profoxydim_isomers_i.pdf,html_placeholder
Clethodim,Metabolic_profile_and_behavior_of_clethodim_and_spirotetramat_in_herbs_during_pl.pdf,html_placeholder
Clofentezine,Peer review of the pesticide risk assessment of the active substance clofentezine..pdf,pdf_header
